avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
208,engineering,,0.949674217,5,,medium,0.197971684,Employed,6
275,sales,,0.787357346,6,,low,0.042407542,Left,4
135,product,,0.531522393,2,,medium,0.404521433,Left,3
214,sales,,0.851791474,6,,low,0.684559431,Employed,2
143,IT,,0.717634229,4,,high,0.763906986,Employed,5
206,sales,,,5,,low,0.685484274,Employed,3
150,finance,1,0.840892797,3,,high,0.526892246,Employed,3
225,support,,0.708956857,4,,low,0.223731045,Employed,5
234,sales,,0.975893092,2,,medium,0.219601244,Employed,4
149,product,,0.760061465,4,,medium,0.191949794,Employed,5
138,support,,,2,,medium,0.431138222,Left,3
139,sales,,0.520012722,5,,medium,0.81331767,Employed,4
272,IT,,0.999389736,3,,medium,0.560792451,Employed,2
155,support,,0.537726135,2,,low,0.429168854,Left,3
166,engineering,,0.970692965,6,,low,0.901139589,Employed,4
253,IT,,0.567974642,3,,medium,0.803693014,Employed,6
263,engineering,1,0.828388986,5,,low,0.861491651,Employed,2
272,engineering,,0.978248297,3,,low,0.999592651,Employed,3
289,product,,0.900260462,7,,low,0.100734625,Left,4
220,support,1,0.571137406,4,,medium,0.617809789,Employed,2
149,sales,,0.420119962,2,,medium,0.381976355,Left,3
152,sales,1,0.67411079,5,,low,0.70937698,Employed,3
173,finance,,0.567901814,4,,medium,0.202295021,Employed,5
233,sales,1,0.861286799,3,,medium,0.515425402,Employed,3
215,management,,0.889145795,3,,high,0.855094771,Employed,4
140,,,0.886586169,5,,medium,0.117191331,Left,5
208,management,,0.528889898,3,,medium,0.600461425,Employed,3
186,IT,,0.731862965,4,,low,0.682207841,Employed,2
189,sales,,0.647544709,5,,medium,0.861654843,Employed,3
136,sales,,0.356385154,2,,medium,0.409180709,Employed,3
265,sales,,1,4,,low,0.644385542,Employed,3
149,engineering,,0.47007193,2,,medium,0.445849433,Left,3
266,management,,0.927496423,5,1,high,0.713533022,Employed,10
258,finance,,0.998947108,4,,low,0.964569701,Left,5
157,,,,2,,medium,0.346982441,Left,3
261,admin,1,0.52333865,5,,low,0.52503455,Employed,3
254,sales,,0.986245655,7,,low,0.063368758,Left,4
232,engineering,,0.979339658,4,,medium,0.800903846,Left,5
141,sales,,0.550108196,5,,medium,0.88445349,Employed,2
156,engineering,1,,4,,low,0.766492384,Employed,3
148,sales,,0.451944246,2,,low,0.512995391,Left,3
265,sales,,0.661934351,5,1,medium,0.719532998,Employed,2
271,support,,0.541244699,5,,low,0.676482505,Employed,3
143,finance,,0.555532191,2,,medium,0.321084688,Left,3
140,procurement,,0.716534611,3,,low,0.644488624,Employed,3
265,engineering,,1,6,,low,0.106008278,Left,4
146,IT,1,0.829549858,4,,low,0.8667572,Employed,3
155,,,0.707524325,4,,high,0.861568472,Employed,4
237,finance,,0.746846385,5,,low,0.858219087,Employed,2
150,management,,0.649932605,4,,low,0.985668956,Employed,2
269,sales,,0.885301878,4,,low,0.824186439,Left,5
165,sales,,0.780510005,5,,medium,0.660309342,Employed,3
110,sales,1,0.689519958,5,,low,0.281826848,Employed,5
245,product,,0.898754653,5,,low,0.79559113,Left,5
236,engineering,,0.550489087,4,,high,0.651261996,Employed,2
149,sales,,0.639827085,5,,medium,0.723133835,Employed,4
269,support,,0.935564289,4,1,medium,0.57355182,Employed,5
151,engineering,1,,3,,low,1,Employed,2
307,IT,,0.9201323,7,,low,0.144113695,Left,4
143,sales,1,0.564162572,2,,low,0.447484716,Left,3
137,engineering,,,2,,low,0.370981657,Left,3
271,support,1,0.819039021,4,,medium,0.652321981,Employed,3
157,support,,0.432131739,2,,low,0.49373846,Left,3
275,support,,0.789716437,4,,low,0.626253736,Employed,3
102,management,,0.531595445,2,1,medium,0.477484771,Employed,7
160,product,,0.801463004,4,,high,0.598080801,Employed,2
139,sales,1,0.806033404,3,,low,0.857176662,Employed,2
231,engineering,,0.816304403,4,,low,0.424087524,Employed,6
192,engineering,,0.964393385,4,,low,0.592935249,Employed,3
154,sales,,0.891444882,5,,low,0.246453605,Employed,5
132,sales,,0.44434646,2,,low,0.46187743,Left,3
181,sales,,0.892003821,5,,low,0.578442155,Employed,3
145,,,0.797596544,4,,medium,0.9272606,Employed,2
235,support,,0.813104527,5,,medium,0.533922482,Employed,2
286,marketing,,0.51080445,5,,medium,0.588391753,Employed,4
172,engineering,,0.591950742,3,,medium,0.689854368,Employed,2
245,,,0.943010833,3,1,medium,0.767303418,Employed,2
169,IT,,0.726469107,3,,low,0.587486237,Employed,3
282,sales,,0.833610853,6,,low,0.111804502,Left,4
246,sales,,0.904403479,4,,low,0.718617155,Left,5
156,support,,0.686196308,4,,high,0.932916563,Employed,5
200,product,,0.338919638,6,,low,0.789690838,Employed,3
167,engineering,,1,5,,low,0.731138326,Employed,3
141,sales,,0.525483555,2,,low,0.326610921,Left,3
180,support,1,0.508749786,3,,high,0.666383544,Employed,3
157,sales,,0.87748871,3,,medium,0.606826393,Employed,2
190,procurement,1,0.399673548,6,,medium,0.883878714,Employed,3
135,,,0.732988622,4,,low,0.515337634,Employed,3
165,IT,,0.663648963,3,,high,0.924848329,Employed,2
156,product,,0.954373477,4,,medium,0.746165469,Employed,3
143,admin,,0.747745482,4,,low,0.895499889,Employed,3
181,marketing,,,3,,medium,0.786336184,Employed,3
183,sales,,0.68791173,2,,low,0.359340845,Employed,3
132,support,1,0.692269671,5,,medium,0.838094791,Employed,2
165,support,1,0.892166924,3,,low,0.707786278,Employed,3
155,sales,,0.70336516,5,,medium,0.576235716,Employed,2
189,sales,,0.64544385,5,,medium,0.813536105,Employed,3
171,sales,,0.623015662,4,,medium,0.568306737,Employed,3
227,sales,,0.559701787,4,,medium,0.686718914,Employed,3
141,engineering,1,0.547957111,2,,low,0.434532296,Left,3
250,support,,,4,,low,0.566885691,Employed,2
170,support,,0.995922291,5,,medium,0.925737849,Employed,3
254,sales,,1,6,,medium,0.159018173,Left,5
263,sales,,1,5,,low,0.807021245,Left,6
142,sales,,0.974864455,4,,low,0.746898745,Employed,3
303,IT,,0.871093842,5,,low,0.120908633,Left,4
224,support,,0.688005389,4,,medium,0.750001626,Employed,3
260,support,,0.897804515,6,,low,0.119060036,Left,4
194,engineering,,0.820775702,3,,medium,0.77742444,Employed,2
272,IT,,0.655120129,3,,medium,0.697477205,Employed,10
129,engineering,,0.505968864,2,,medium,0.438430561,Left,3
186,marketing,1,0.558431299,4,,low,0.762716335,Employed,10
136,support,,0.47569135,2,,medium,0.40010674,Left,3
189,engineering,,0.586925655,3,,medium,0.642373272,Employed,3
135,support,,0.576428082,2,,low,0.417335285,Left,3
144,admin,,0.564419745,3,,low,0.736081286,Employed,2
245,sales,,0.795245191,4,,medium,0.792703889,Left,5
199,IT,,0.943386239,3,,medium,0.899689593,Employed,4
153,finance,,0.8566866,4,,low,0.869257079,Employed,3
141,product,1,1,3,,low,0.613008094,Employed,2
195,management,,0.900752086,5,,high,0.731368015,Employed,6
209,management,,0.898787735,3,,medium,0.744525966,Employed,2
245,IT,,0.969138578,5,,low,0.882067179,Left,5
133,sales,,0.518466746,2,,low,0.429640564,Left,3
237,sales,1,0.798921077,4,,medium,0.857069677,Employed,3
192,engineering,,0.58992546,3,,medium,0.618199093,Employed,3
121,sales,,0.860345267,5,,medium,0.208105579,Employed,2
242,support,,0.90579455,5,,medium,0.875914398,Left,5
158,support,,0.785671001,2,,high,0.184730265,Employed,3
234,sales,,0.506922709,4,,medium,0.641095642,Employed,2
224,engineering,,0.992075212,5,,low,0.849836375,Left,5
159,sales,,0.678433767,3,,medium,0.963720555,Employed,2
210,,,0.762993126,3,,low,0.922947346,Employed,2
141,marketing,,,4,,low,0.549676095,Employed,3
216,engineering,1,0.809902739,4,,low,0.681585863,Employed,2
184,engineering,1,0.582619699,3,,medium,0.307945072,Employed,5
180,sales,,0.621598516,3,,low,0.656947045,Employed,2
185,engineering,,,5,,low,0.96954569,Employed,3
153,product,,0.509335442,4,,low,0.803052004,Employed,7
143,IT,1,0.570114386,4,,medium,0.886010398,Employed,6
241,,,0.894982691,3,,low,0.707183419,Employed,3
175,sales,,0.958434304,4,,medium,0.498747399,Employed,3
146,engineering,,0.481390851,2,,low,0.442635489,Left,3
192,sales,,,5,,low,0.971075191,Employed,2
198,engineering,1,,4,,low,0.614699509,Employed,3
233,sales,,0.726374844,3,,medium,0.712781973,Employed,3
302,sales,,0.979542614,7,,medium,0.13900765,Left,4
188,sales,,0.632784901,3,,medium,0.677099422,Employed,4
162,engineering,,0.825307231,3,,medium,0.82002525,Employed,3
260,engineering,,0.843269767,3,,low,0.620842868,Employed,3
149,sales,,0.912476277,5,,medium,0.613890278,Employed,3
225,sales,,0.709898114,5,,medium,0.740738961,Employed,7
138,IT,,0.411199868,2,1,low,0.484161223,Left,3
149,finance,,,3,,medium,0.878538723,Employed,2
176,support,,0.509217915,2,,high,0.595674836,Employed,3
246,marketing,,0.591485277,3,1,high,0.594166324,Employed,2
271,management,1,0.745483685,2,,medium,0.492416436,Employed,8
244,IT,,,5,,medium,0.780198098,Employed,3
138,finance,,0.489218725,2,,medium,0.449296011,Left,3
135,temp,1,,2,,medium,,Employed,
237,IT,1,0.835627807,3,,medium,0.639531133,Employed,3
198,marketing,1,0.617672398,2,,low,0.708439713,Employed,2
140,sales,,0.580630294,4,,medium,0.585310878,Employed,3
182,engineering,,0.648627694,4,,low,0.241379326,Employed,6
161,product,,0.945218562,2,,low,0.765620069,Employed,3
257,engineering,,0.686471433,3,,low,0.864068303,Employed,3
136,product,,0.823092328,4,,medium,0.384363327,Employed,3
145,sales,,0.551588613,2,,low,0.359292726,Left,3
280,marketing,,0.35460271,3,,low,0.374672712,Employed,2
153,engineering,1,0.837575037,3,,medium,0.781149774,Employed,3
253,support,1,0.92766703,7,,low,0.10856203,Left,4
180,finance,,0.718499122,5,,low,0.6817811,Employed,3
226,support,,0.837362957,4,,low,0.808653247,Employed,5
200,IT,,0.700421872,4,,low,0.796274076,Employed,2
150,finance,,0.541176121,2,,low,0.246384415,Employed,6
275,management,,0.530737157,4,,medium,0.859748615,Employed,3
259,sales,,0.686733606,4,,medium,0.645224878,Employed,3
237,marketing,,0.664388227,3,,low,0.674430228,Employed,3
156,finance,,0.957488501,3,,low,0.596147775,Left,4
236,IT,1,0.823514596,4,,low,0.88587775,Employed,3
244,sales,,0.640691479,3,,low,0.585306415,Employed,3
205,IT,,0.763347176,5,,low,0.814466614,Employed,3
223,engineering,,0.813881802,4,,medium,0.854249149,Left,5
167,admin,,0.425489235,2,,medium,0.534362958,Employed,2
224,sales,,0.926676471,3,,low,0.47860838,Employed,3
172,engineering,,0.61224531,3,,medium,0.598930201,Employed,3
267,IT,,,3,,low,0.546929873,Employed,2
261,support,,0.870594657,6,,low,0.149232146,Left,4
270,engineering,,0.961409106,5,,medium,0.817225167,Left,5
168,sales,,0.48266109,3,,low,0.506993557,Employed,7
286,engineering,,0.96133659,6,,medium,0.167265031,Left,4
183,engineering,,0.697562457,3,,low,0.549167349,Employed,2
264,product,,0.498113426,5,,medium,0.913799921,Employed,4
132,product,,0.691572205,3,,low,0.269780746,Employed,3
245,engineering,,0.788383079,6,,low,0.126919854,Left,4
190,marketing,,0.990740578,3,,medium,0.939157186,Employed,3
274,,,0.906297986,4,,medium,0.819230002,Employed,3
253,information_technology,,0.62508283,4,,low,0.993322437,Employed,3
275,finance,,0.741706806,6,,low,0.152084337,Left,4
275,support,,0.860586198,6,,low,0.14984614,Left,4
233,support,,0.575718255,3,,medium,0.734800447,Employed,3
215,procurement,,0.880435608,3,,low,0.722444671,Employed,4
111,sales,,0.77193234,3,,low,0.81534537,Employed,2
273,sales,,0.712804674,4,,medium,0.39134281,Employed,3
225,engineering,1,0.740259929,3,,low,0.687886528,Employed,4
269,engineering,,0.879293772,6,,medium,0.109208517,Left,4
164,finance,,0.808444115,5,,low,0.794049725,Employed,3
231,marketing,,0.898836642,5,,medium,0.996393783,Employed,2
205,support,,,4,,medium,0.617977296,Employed,2
251,sales,1,0.564202165,4,,medium,0.897849592,Employed,2
249,IT,,0.625579704,3,,low,0.77575096,Employed,3
188,support,,0.84006155,3,,low,0.341923344,Employed,5
214,sales,,0.671303726,5,,low,0.92724747,Employed,3
131,support,1,0.489560667,5,,medium,0.899419562,Employed,5
243,sales,,0.808041628,4,,medium,0.841531754,Left,5
236,sales,1,0.61610006,5,1,medium,0.983815268,Employed,3
267,sales,,0.965801327,7,,medium,0.077080042,Left,4
248,sales,,1,5,,low,0.846839549,Left,5
224,support,1,0.972673927,6,,medium,0.20854613,Employed,5
133,product,,0.785795736,3,,medium,0.846335885,Employed,3
236,sales,,0.652901725,5,,medium,0.185266232,Left,3
223,product,,0.676799212,2,,medium,0.658420814,Employed,3
182,IT,,,4,,medium,0.698371573,Employed,3
226,sales,1,0.531515163,3,,low,0.698114256,Employed,2
193,sales,,0.706576823,2,,medium,0.330522944,Employed,3
204,sales,1,0.924612605,6,,medium,0.711658302,Employed,3
236,sales,,,5,,medium,0.581015363,Employed,2
174,finance,1,0.587491185,3,,low,0.636320611,Employed,3
228,sales,,,4,,low,0.926106437,Employed,3
278,sales,,0.745395115,7,,low,0.086386825,Left,4
162,sales,,0.574208443,4,,medium,0.955054002,Employed,3
149,support,,0.668066989,3,,low,0.689942068,Employed,3
177,finance,,0.522738956,3,,medium,0.822133585,Employed,3
192,support,,0.61364715,4,,low,0.562873457,Employed,3
140,admin,,0.894750146,5,,high,0.900288655,Employed,3
173,support,,0.904905122,4,,medium,0.642996411,Employed,3
127,sales,,0.559876063,2,,medium,0.373804113,Left,3
135,engineering,,,2,,low,0.396557957,Left,3
270,engineering,,0.771262029,4,,low,0.701264298,Employed,2
232,engineering,,0.939385114,5,,low,0.819140056,Left,5
146,information_technology,,0.935398925,3,,medium,0.572848827,Employed,3
161,support,,0.929123229,4,,low,0.766100868,Employed,3
304,management,,0.851514046,6,,medium,0.166449512,Left,4
223,support,,0.754529113,5,,low,1,Employed,2
255,procurement,,0.573196043,3,,medium,0.638779688,Employed,2
151,engineering,,0.486482701,2,,low,0.340615221,Left,3
232,sales,,0.826552625,4,,medium,0.72750734,Employed,3
154,IT,,0.602525644,3,,low,0.798693483,Employed,2
156,product,,,5,,low,0.759270655,Employed,2
198,engineering,,0.648415752,2,,low,0.921732141,Employed,3
108,management,,0.478309781,3,,medium,0.537314026,Employed,5
202,information_technology,,0.949566332,4,,medium,1,Employed,3
256,management,,0.703957568,5,,medium,0.41836592,Employed,6
254,finance,,0.492888464,2,,medium,0.742092842,Employed,5
265,sales,,0.767470581,6,,low,0.080510902,Left,4
246,sales,,0.806766272,4,,low,0.819903159,Employed,3
261,support,,0.586670403,5,,low,0.900527906,Employed,3
260,marketing,1,0.839928655,4,,low,0.544116942,Employed,3
226,IT,,0.761207013,2,,medium,0.707203004,Employed,2
304,engineering,,0.818054369,6,,low,0.06584221,Left,4
49,temp,,,1,,medium,,Employed,
228,support,,1,5,,low,0.748440227,Left,5
224,sales,,0.707302226,3,,low,0.761929466,Employed,3
221,product,,1,5,,low,0.753696832,Left,5
167,engineering,,0.466936711,3,,medium,0.594847062,Employed,4
180,product,,0.950461596,2,,low,0.629082018,Employed,2
250,support,,0.604087108,3,,high,0.58196851,Employed,2
265,engineering,,0.650293676,4,,low,0.560927503,Employed,3
196,engineering,,0.869263486,3,,low,0.875699884,Employed,2
188,product,,0.508569087,5,,medium,0.468729281,Employed,4
159,support,1,0.868552619,4,,low,0.992633685,Employed,2
155,product,,0.496151793,2,,medium,0.500539618,Left,3
262,engineering,,0.619149269,5,,medium,0.705030106,Employed,2
244,support,,,4,,medium,0.555062467,Employed,3
253,IT,,0.932031079,6,,medium,0.146058945,Left,4
169,support,1,0.705814826,3,,medium,0.428998018,Employed,2
155,finance,,0.877659569,3,,low,0.847764984,Employed,4
135,sales,,0.722339298,4,,low,0.629324237,Employed,2
232,engineering,,0.669899027,4,,high,0.704429365,Employed,3
232,marketing,,0.84238698,5,,low,1,Employed,3
184,sales,,0.991968443,4,,low,0.787856237,Employed,3
239,IT,,0.864689663,4,,low,0.690286288,Left,6
204,IT,,0.637655231,4,,medium,0.790615682,Employed,3
155,sales,,0.713417634,4,,low,0.944011321,Employed,3
198,sales,,0.760655271,4,,medium,0.575729741,Employed,3
161,management,,0.634416603,4,,high,0.836784555,Employed,2
212,finance,,0.93052844,3,,low,0.126296107,Employed,6
209,marketing,,0.708623103,4,,low,0.99732299,Employed,6
132,engineering,,,2,,low,0.433539388,Left,3
211,support,,,3,,low,0.909090463,Employed,2
203,engineering,,,3,,low,0.708269417,Employed,2
169,marketing,,,3,,medium,0.477824488,Employed,3
150,product,,0.903263623,4,,low,0.833502905,Left,4
257,finance,,0.832507983,6,,medium,0.086816307,Left,4
232,sales,,0.760457845,5,,low,0.902072435,Employed,3
206,sales,,0.562400525,4,,medium,0.53888189,Employed,3
87,temp,,,2,,low,,Employed,
246,sales,,0.860557351,4,,low,0.768976099,Employed,2
234,engineering,,0.619815544,4,,medium,0.907932004,Employed,3
129,sales,,0.427427975,2,,medium,0.373385673,Left,3
189,support,,,5,,low,0.542282056,Employed,3
135,engineering,,0.977931335,4,,low,0.810897951,Employed,4
266,support,1,0.876303795,3,,high,1,Employed,2
196,sales,,0.933863881,4,,low,0.842108098,Employed,3
239,support,,0.984926537,5,,low,0.673624993,Employed,3
237,management,,0.731479231,4,,medium,0.710541702,Employed,4
221,sales,,0.874168719,3,,medium,0.529245798,Employed,2
231,sales,,0.542622028,4,,high,0.904885948,Employed,3
201,support,1,,4,,low,0.95277693,Employed,3
229,support,1,0.571134912,5,,low,0.571764697,Employed,4
256,sales,,0.676325822,4,1,medium,0.73055036,Employed,3
191,engineering,,,5,,medium,0.931152537,Employed,2
160,sales,,0.583350572,3,,low,0.955533642,Employed,3
273,sales,1,0.613933229,3,,medium,0.905120032,Employed,2
188,engineering,1,0.686405644,3,,low,0.639538789,Employed,3
219,product,,0.578365692,4,,medium,0.849680486,Employed,3
132,IT,,0.639102034,4,,medium,0.9131179,Employed,4
132,sales,,,6,,low,0.552876852,Employed,3
135,sales,,0.941564708,5,,medium,0.678569417,Employed,4
206,sales,,0.757130176,5,,high,0.589782858,Employed,4
234,sales,,0.942531899,4,,low,0.803479942,Left,5
274,support,1,0.476648698,4,,medium,0.72298141,Employed,2
221,engineering,,0.605033933,5,,low,0.661032594,Employed,2
239,sales,,0.768510744,4,,medium,0.781461903,Employed,3
264,product,,1,4,,medium,0.964981904,Left,6
240,sales,,0.932005705,3,,medium,0.505195451,Employed,2
172,engineering,1,0.740781584,5,,medium,0.870124521,Employed,5
308,IT,,0.900103906,7,,medium,0.090738022,Left,4
103,product,,0.881205763,5,,low,0.650149142,Employed,5
264,IT,,,4,,medium,0.931157173,Employed,3
204,product,,0.726875469,3,,low,0.543059027,Employed,2
263,engineering,,0.950245343,5,,medium,0.785175295,Left,5
261,engineering,1,1,5,,medium,0.905094198,Left,5
232,IT,,0.84085592,3,,medium,0.634976084,Employed,4
260,sales,,0.801958564,7,,low,0.144092072,Left,4
140,support,,0.917143616,4,,medium,0.523560554,Employed,2
249,support,,0.739915088,5,,medium,0.646665729,Employed,2
